SongName,Era,Lyrics,LineNum
Shake It Off,1989 Act,"Just think, while you've been gettin' down and out about the liars",45
Shake It Off,1989 Act,"And the dirty, dirty cheats of the world",46
Shake It Off,1989 Act,You could've been gettin' down,47
Shake It Off,1989 Act,To this sick beat,48
Shake It Off,1989 Act,My ex-man brought his new girlfriend,49
Shake It Off,1989 Act,"She's like, Oh my God, but I'm just gonna shake",50
Shake It Off,1989 Act,And to the fella over there with the hella good hair,51
Shake It Off,1989 Act,"Won't you come on over, baby?",52
Shake It Off,1989 Act,"We can shake, shake, shake",53
Shake It Off,1989 Act,"Yeah, oh-oh, oh",54
Shake It Off,1989 Act,"'Cause the players gonna play, play, play, play, play",55
Shake It Off,1989 Act,"And the haters gonna hate, hate, hate, hate, hate (Haters gonna hate)",56
Shake It Off,1989 Act,"Baby, I'm just gonna shake, shake, shake, shake, shake",57
Shake It Off,1989 Act,"I shake it off, I shake it off (Ha)",58
Shake It Off,1989 Act,"Heartbreakers gonna break, break, break, break, break (Mmm)",59
Shake It Off,1989 Act,"And the fakers gonna fake, fake, fake, fake, fake (They fake and fake and fake)",60
Shake It Off,1989 Act,"Baby, I'm just gonna shake, shake, shake, shake, shake",61
Shake It Off,1989 Act,"I shake it off, I shake it off (I, I)",62
Shake It Off,1989 Act,"I shake it off, I shake it off",63
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off",64
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off",65
Shake It Off,1989 Act,"I, I, I shake it off (Yeah), I shake it off",66
Shake It Off,1989 Act,"I shake it off, I shake it off",67
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off (You got to)",68
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off",69
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off233Embed",70
Wildest Dreams,1989 Act,"He said, Let's get out of this town",0
Wildest Dreams,1989 Act,"Drive out of the city, away from the crowds",1
Wildest Dreams,1989 Act,"I thought, Heaven can't help me now",2
Wildest Dreams,1989 Act,Nothing lasts forever,3
Wildest Dreams,1989 Act,But this is gonna take me down,4
Wildest Dreams,1989 Act,He's so tall and handsome as hell,5
Wildest Dreams,1989 Act,"He's so bad, but he does it so well",6
Wildest Dreams,1989 Act,I can see the end as it begins,7
Wildest Dreams,1989 Act,My one condition is,8
Wildest Dreams,1989 Act,Say you'll remember me,9
Wildest Dreams,1989 Act,Standin' in a nice dress,10
Wildest Dreams,1989 Act,"Starin' at the sunset, babe",11
Wildest Dreams,1989 Act,Red lips and rosy cheeks,12
Wildest Dreams,1989 Act,Say you'll see me again,13
Wildest Dreams,1989 Act,Even if it's just in your,14
Wildest Dreams,1989 Act,"Wildest dreams, ah, ha",15
Wildest Dreams,1989 Act,"Wildest dreams, ah, ha",16
Wildest Dreams,1989 Act,"I said, No one has to know what we do",17
Wildest Dreams,1989 Act,"His hands are in my hair, his clothes are in my room",18
Wildest Dreams,1989 Act,And his voice is a familiar sound,19
Wildest Dreams,1989 Act,Nothin' lasts forever,20
Wildest Dreams,1989 Act,But this is gettin' good now,21
Wildest Dreams,1989 Act,He's so tall and handsome as hell,22
Wildest Dreams,1989 Act,"He's so bad, but he does it so well",23
Wildest Dreams,1989 Act,And when we've had our very last kiss,24
Wildest Dreams,1989 Act,My last request is,25
Wildest Dreams,1989 Act,Say you'll remember me,26
Wildest Dreams,1989 Act,Standin' in a nice dress,27
Wildest Dreams,1989 Act,"Starin' at the sunset, babe",28
Wildest Dreams,1989 Act,Red lips and rosy cheeks,29
Wildest Dreams,1989 Act,Say you'll see me again,30
Wildest Dreams,1989 Act,Even if it's just in your,31
Wildest Dreams,1989 Act,"Wildest dreams, ah, ha",32
Wildest Dreams,1989 Act,"Wildest dreams, ah, ha",33
Wildest Dreams,1989 Act,You'll see me in hindsight,34
Wildest Dreams,1989 Act,Tangled up with you all night,35
Wildest Dreams,1989 Act,Burnin' it down,36
Wildest Dreams,1989 Act,"Someday, when you leave me",37
Wildest Dreams,1989 Act,I bet these memories,38
Wildest Dreams,1989 Act,Follow you around,39
Wildest Dreams,1989 Act,You'll see me in hindsight,40
Wildest Dreams,1989 Act,Tangled up with you all night,41
Wildest Dreams,1989 Act,Burnin' (Burnin') it (It) down (Down),42
Wildest Dreams,1989 Act,"Someday, when you leave me",43
Wildest Dreams,1989 Act,I bet these memories,44
Wildest Dreams,1989 Act,Follow (Follow) you (You) around,45
Wildest Dreams,1989 Act,(Follow you around),46
Wildest Dreams,1989 Act,Say you'll remember me,47
Wildest Dreams,1989 Act,Standing in a nice dress,48
Wildest Dreams,1989 Act,"Starin' at the sunset, babe",49
Wildest Dreams,1989 Act,Red lips and rosy cheeks,50
Wildest Dreams,1989 Act,Say you'll see me again,51
Wildest Dreams,1989 Act,Even if it's just pretend,52
Wildest Dreams,1989 Act,Say you'll remember me,53
Wildest Dreams,1989 Act,Standin' in a nice dress,54
Wildest Dreams,1989 Act,"Starin' at the sunset, babe",55
Wildest Dreams,1989 Act,Red lips and rosy cheeks,56
Wildest Dreams,1989 Act,Say you'll see me again,57
Wildest Dreams,1989 Act,"Even if it's just in your (Just pretend, just pretend)",58
Wildest Dreams,1989 Act,"Wildest dreams, ah, ha (Ah)",59
Wildest Dreams,1989 Act,"In your wildest dreams, ah, ha",60
Wildest Dreams,1989 Act,Even if it's just in your,61
Wildest Dreams,1989 Act,"In your wildest dreams, ah, ha",62
Wildest Dreams,1989 Act,"In your wildest dreams, ah, ha277Embed",63
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood",0
Bad Blood,1989 Act,You know it used to be mad love,1
Bad Blood,1989 Act,So take a look what you've done,2
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood, hey!",3
Bad Blood,1989 Act,Now we've got problems,4
Bad Blood,1989 Act,And I don't think we can solve 'em,5
Bad Blood,1989 Act,You made a really deep cut,6
Bad Blood,1989 Act,"And baby, now we've got bad blood, hey!",7
Bad Blood,1989 Act,Did you have to do this?,8
Bad Blood,1989 Act,I was thinking that you could be trusted,9
Bad Blood,1989 Act,Did you have to ruin what was shiny?,10
Bad Blood,1989 Act,Now it's all rusted,11
Bad Blood,1989 Act,Did you have to hit me where I'm weak?,12
Bad Blood,1989 Act,"Baby, I couldn't breathe",13
Bad Blood,1989 Act,And rub it in so deep,14
Bad Blood,1989 Act,Salt in the wound like you're laughing right at me,15
Bad Blood,1989 Act,"Oh, it's so sad to",16
Bad Blood,1989 Act,Think about the good times,17
Bad Blood,1989 Act,You and I,18
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood",19
Bad Blood,1989 Act,You know it used to be mad love,20
Bad Blood,1989 Act,So take a look what you've done,21
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood, hey!",22
Bad Blood,1989 Act,Now we've got problems,23
Bad Blood,1989 Act,And I don't think we can solve 'em,24
Bad Blood,1989 Act,You made a really deep cut,25
Bad Blood,1989 Act,"And baby, now we've got bad blood, hey!",26
Bad Blood,1989 Act,Did you think we'd be fine?,27
Bad Blood,1989 Act,Still got scars on my back from your knives,28
Bad Blood,1989 Act,So don't think it's in the past,29
Bad Blood,1989 Act,"These kinds of wounds, they last and they last",30
Bad Blood,1989 Act,"Now, did you think it all through?",31
Bad Blood,1989 Act,All these things will catch up to you,32
Bad Blood,1989 Act,"And time can heal, but this won't",33
Bad Blood,1989 Act,So if you're coming my way,34
Bad Blood,1989 Act,Just don't,35
Bad Blood,1989 Act,"Oh, it's so sad to",36
Bad Blood,1989 Act,Think about the good times,37
Bad Blood,1989 Act,You and I,38
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood",39
Bad Blood,1989 Act,You know it used to be mad love,40
Bad Blood,1989 Act,So take a look what you've done,41
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood, hey!",42
Bad Blood,1989 Act,Now we've got problems,43
Bad Blood,1989 Act,And I don't think we can solve 'em,44
Bad Blood,1989 Act,You made a really deep cut,45
Bad Blood,1989 Act,"And baby, now we've got bad blood, hey!",46
Bad Blood,1989 Act,Band-aids don't fix bullet holes,47
Bad Blood,1989 Act,You say sorry just for show,48
Bad Blood,1989 Act,"If you live like that, you live with ghosts",49
Bad Blood,1989 Act,Band-aids don't fix bullet holes,50
Bad Blood,1989 Act,You say sorry just for show,51
Bad Blood,1989 Act,"If you live like that, you live with ghosts",52
Bad Blood,1989 Act,"If you love like that, blood runs cold",53
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood",54
Bad Blood,1989 Act,You know it used to be mad love,55
Bad Blood,1989 Act,So take a look what you've done,56
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood, hey!",57
Bad Blood,1989 Act,Now we've got problems,58
Bad Blood,1989 Act,And I don't think we can solve 'em (Think we can solve 'em),59
Bad Blood,1989 Act,You made a really deep cut,60
Bad Blood,1989 Act,"And baby, now we've got bad blood, hey!",61
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood",62
Bad Blood,1989 Act,You know it used to be mad love,63
Bad Blood,1989 Act,So take a look what you've done (Look what you've done),64
Bad Blood,1989 Act,"'Cause baby, now we've got bad blood, hey!",65
Bad Blood,1989 Act,Now we've got problems,66
Bad Blood,1989 Act,And I don't think we can solve 'em,67
Bad Blood,1989 Act,You made a really deep cut,68
Bad Blood,1989 Act,"And baby, now we've got bad blood, hey!370Embed",69
Lavender Haze,Midnights Act,Meet me at midnight,0
Lavender Haze,Midnights Act,Staring at the ceiling with you,1
Lavender Haze,Midnights Act,"Oh, you don't ever say too much",2
Lavender Haze,Midnights Act,And you don't really read into,3
Lavender Haze,Midnights Act,My melancholia,4
Lavender Haze,Midnights Act,"I been under scrutiny (Yeah, oh, yeah)",5
Lavender Haze,Midnights Act,"You handle it beautifully (Yeah, oh, yeah)",6
Lavender Haze,Midnights Act,"All this shit is new to me (Yeah, oh, yeah)",7
Lavender Haze,Midnights Act,I feel,8
Lavender Haze,Midnights Act,The lavender haze creeping up on me,9
Lavender Haze,Midnights Act,Surreal,10
Lavender Haze,Midnights Act,I'm damned if I do give a damn what people say,11
Lavender Haze,Midnights Act,No deal,12
Lavender Haze,Midnights Act,The 1950s shit they want from me,13
Lavender Haze,Midnights Act,I just wanna stay in that lavender haze,14
Lavender Haze,Midnights Act,All they keep asking me (All they keep asking me),15
Lavender Haze,Midnights Act,Is if I'm gonna be your bride,16
Lavender Haze,Midnights Act,The only kinda girl they see (Only kinda girl they see),17
Lavender Haze,Midnights Act,Is a one-night or a wife,18
Lavender Haze,Midnights Act,"I find it dizzying (Yeah, oh, yeah)",19
Lavender Haze,Midnights Act,"They're bringing up my history (Yeah, oh, yeah)",20
Lavender Haze,Midnights Act,"But you weren't even listening (Yeah, oh, yeah)",21
Lavender Haze,Midnights Act,I feel,22
Lavender Haze,Midnights Act,The lavender haze creepin' up on me,23
Lavender Haze,Midnights Act,Surreal,24
Lavender Haze,Midnights Act,I'm damned if I do give a damn what people say,25
Lavender Haze,Midnights Act,No deal,26
Lavender Haze,Midnights Act,The 1950s shit they want from me,27
Lavender Haze,Midnights Act,I just wanna stay in that lavender haze,28
Lavender Haze,Midnights Act,That lavender haze,29
Lavender Haze,Midnights Act,Talk your talk and go viral,30
Lavender Haze,Midnights Act,I just need this love spiral,31
Lavender Haze,Midnights Act,Get it off your chest,32
Lavender Haze,Midnights Act,Get it off my desk (Get it off my desk),33
Lavender Haze,Midnights Act,Talk your talk and go viral,34
Lavender Haze,Midnights Act,I just need this love spiral,35
Lavender Haze,Midnights Act,Get it off your chest,36
Lavender Haze,Midnights Act,Get it off my desk,37
Lavender Haze,Midnights Act,I feel (I feel),38
Lavender Haze,Midnights Act,The lavender haze creeping up on me,39
Lavender Haze,Midnights Act,Surreal,40
Lavender Haze,Midnights Act,I'm damned if I do give a damn what people say,41
Lavender Haze,Midnights Act,No deal (No deal),42
Lavender Haze,Midnights Act,The 1950s shit they want from me,43
Lavender Haze,Midnights Act,I just wanna stay in that lavender haze,44
Lavender Haze,Midnights Act,Get it off your chest,45
Lavender Haze,Midnights Act,Get it off my desk,46
Lavender Haze,Midnights Act,That lavender haze,47
Lavender Haze,Midnights Act,I just wanna stay,48
Lavender Haze,Midnights Act,I just wanna stay in that lavender haze38Embed,49
Anti-Hero,Midnights Act,"I have this thing where I get older, but just never wiser",0
Anti-Hero,Midnights Act,Midnights become my afternoons,1
Anti-Hero,Midnights Act,"When my depression works the graveyard shift, all of the people",2
Anti-Hero,Midnights Act,I've ghosted stand there in the room,3
Anti-Hero,Midnights Act,I should not be left to my own devices,4
Anti-Hero,Midnights Act,They come with prices and vices,5
Anti-Hero,Midnights Act,I end up in crisis,6
Anti-Hero,Midnights Act,(Tale as old as time),7
Anti-Hero,Midnights Act,I wake up screaming from dreaming,8
Anti-Hero,Midnights Act,"One day, I'll watch as you're leaving",9
Anti-Hero,Midnights Act,'Cause you got tired of my scheming,10
Anti-Hero,Midnights Act,(For the last time),11
Anti-Hero,Midnights Act,"It's me, hi",12
Anti-Hero,Midnights Act,"I'm the problem, it's me",13
Anti-Hero,Midnights Act,"At teatime, everybody agrees",14
Anti-Hero,Midnights Act,"I'll stare directly at the sun, but never in the mirror",15
Anti-Hero,Midnights Act,It must be exhausting always rooting for the anti-hero,16
Anti-Hero,Midnights Act,"Sometimes, I feel like everybody is a sexy baby",17
Anti-Hero,Midnights Act,And I'm a monster on the hill,18
Anti-Hero,Midnights Act,"Too big to hang out, slowly lurching toward your favorite city",19
Anti-Hero,Midnights Act,"Pierced through the heart, but never killed",20
Anti-Hero,Midnights Act,Did you hear my covert narcissism I disguise as altruism,21
Anti-Hero,Midnights Act,Like some kind of congressman?,22
Anti-Hero,Midnights Act,(A tale as old as time),23
Anti-Hero,Midnights Act,I wake up screaming from dreaming,24
Anti-Hero,Midnights Act,"One day, I'll watch as you're leaving",25
Anti-Hero,Midnights Act,And life will lose all its meaning,26
Anti-Hero,Midnights Act,(For the last time),27
Anti-Hero,Midnights Act,"It's me, hi",28
Anti-Hero,Midnights Act,"I'm the problem, it's me (I'm the problem, it's me)",29
Anti-Hero,Midnights Act,"At teatime, everybody agrees",30
Anti-Hero,Midnights Act,"I'll stare directly at the sun, but never in the mirror",31
Anti-Hero,Midnights Act,It must be exhausting always rooting for the anti-hero,32
Anti-Hero,Midnights Act,I have this dream my daughter-in-law kills me for the money,33
Anti-Hero,Midnights Act,She thinks I left them in the will,34
Anti-Hero,Midnights Act,The family gathers 'round and reads it and then someone screams out,35
Anti-Hero,Midnights Act,She's laughing up at us from Hell,36
Anti-Hero,Midnights Act,"It's me, hi",37
Anti-Hero,Midnights Act,"I'm the problem, it's me",38
Anti-Hero,Midnights Act,"It's me, hi",39
Anti-Hero,Midnights Act,"I'm the problem, it's me",40
Anti-Hero,Midnights Act,"It's me, hi",41
Anti-Hero,Midnights Act,"Everybody agrees, everybody agrees",42
Anti-Hero,Midnights Act,"It's me, hi (Hi)",43
Anti-Hero,Midnights Act,"I'm the problem, it's me (I'm the problem, it's me)",44
Anti-Hero,Midnights Act,"At teatime (Teatime), everybody agrees (Everybody agrees)",45
Anti-Hero,Midnights Act,"I'll stare directly at the sun, but never in the mirror",46
Anti-Hero,Midnights Act,It must be exhausting always rooting for the anti-hero64Embed,47
Midnight Rain,Midnights Act,Rain,0
Midnight Rain,Midnights Act,"He wanted it comfortable, I wanted that pain",1
Midnight Rain,Midnights Act,"He wanted a bride, I was making my own name",2
Midnight Rain,Midnights Act,"Chasing that fame, he stayed the same",3
Midnight Rain,Midnights Act,All of me changed like midnight,4
Midnight Rain,Midnights Act,My town was a wasteland,5
Midnight Rain,Midnights Act,"Full of cages, full of fences",6
Midnight Rain,Midnights Act,Pageant queens and big pretenders,7
Midnight Rain,Midnights Act,"But for some, it was paradise",8
Midnight Rain,Midnights Act,My boy was a montage,9
Midnight Rain,Midnights Act,"A slow-motion, love potion",10
Midnight Rain,Midnights Act,Jumping off things in the ocean,11
Midnight Rain,Midnights Act,I broke his heart 'cause he was nice,12
Midnight Rain,Midnights Act,"He was sunshine, I was midnight rain",13
Midnight Rain,Midnights Act,"He wanted it comfortable, I wanted that pain",14
Midnight Rain,Midnights Act,"He wanted a bride, I was making my own name",15
Midnight Rain,Midnights Act,"Chasing that fame, he stayed the same",16
Midnight Rain,Midnights Act,All of me changed like midnight,17
Midnight Rain,Midnights Act,It came like a postcard,18
Midnight Rain,Midnights Act,Picture perfect shiny family,19
Midnight Rain,Midnights Act,Holiday peppermint candy,20
Midnight Rain,Midnights Act,"But for him, it's every day",21
Midnight Rain,Midnights Act,So I peered through a window,22
Midnight Rain,Midnights Act,"A deep portal, time travel",23
Midnight Rain,Midnights Act,All the love we unravel,24
Midnight Rain,Midnights Act,And the life I gave away,25
Midnight Rain,Midnights Act,"'Cause he was sunshine, I was midnight rain",26
Midnight Rain,Midnights Act,"He wanted it comfortable, I wanted that pain",27
Midnight Rain,Midnights Act,"He wanted a bride, I was making my own name",28
Midnight Rain,Midnights Act,"Chasing that fame, he stayed the same",29
Midnight Rain,Midnights Act,All of me changed like midnight rain,30
Midnight Rain,Midnights Act,"He wanted it comfortable, I wanted that pain",31
Midnight Rain,Midnights Act,"He wanted a bride, I was making my own name",32
Midnight Rain,Midnights Act,"Chasing that fame, he stayed the same",33
Midnight Rain,Midnights Act,All of me changed like midnight,34
Midnight Rain,Midnights Act,I guess sometimes we all get,35
Midnight Rain,Midnights Act,"Just what we wanted, just what we wanted",36
Midnight Rain,Midnights Act,And he never thinks of me,37
Midnight Rain,Midnights Act,Except for when I'm on TV,38
Midnight Rain,Midnights Act,I guess sometimes we all get,39
Midnight Rain,Midnights Act,"Some kind of haunted, some kind of haunted",40
Midnight Rain,Midnights Act,And I never think of him,41
Midnight Rain,Midnights Act,Except on midnights like this,42
Midnight Rain,Midnights Act,"(Midnights like this, midnights like this)30Embed",43
Vigilante Shit,Midnights Act,Draw the cat eye sharp enough to kill a man,0
Vigilante Shit,Midnights Act,"You did some bad things, but I'm the worst of them",1
Vigilante Shit,Midnights Act,Sometimes I wonder which one'll be your last lie,2
Vigilante Shit,Midnights Act,They say looks can kill and I might try,3
Vigilante Shit,Midnights Act,I don't dress for women,4
Vigilante Shit,Midnights Act,I don't dress for men,5
Vigilante Shit,Midnights Act,"Lately, I've been dressin' for revenge",6
Vigilante Shit,Midnights Act,"I don't start shit, but I can tell you how it ends",7
Vigilante Shit,Midnights Act,"Don't get sad, get even",8
Vigilante Shit,Midnights Act,So on the weekends,9
Vigilante Shit,Midnights Act,I don't dress for friends,10
Vigilante Shit,Midnights Act,"Lately, I've been dressin' for revenge",11
Vigilante Shit,Midnights Act,"She needed cold, hard proof, so I gave her some",12
Vigilante Shit,Midnights Act,"She had the envelope, where you think she got it from?",13
Vigilante Shit,Midnights Act,"Now she gets the house, gets the kids, gets the pride",14
Vigilante Shit,Midnights Act,Picture me thick as thieves with your ex-wife,15
Vigilante Shit,Midnights Act,And she looks so pretty,16
Vigilante Shit,Midnights Act,Drivin' in your Benz,17
Vigilante Shit,Midnights Act,"Lately, she's been dressin' for revenge",18
Vigilante Shit,Midnights Act,"She don't start shit, but she can tell you how it ends",19
Vigilante Shit,Midnights Act,"Don't get sad, get even",20
Vigilante Shit,Midnights Act,So on the weekends,21
Vigilante Shit,Midnights Act,She don't dress for friends,22
Vigilante Shit,Midnights Act,"Lately, she's been dressing for revenge",23
Vigilante Shit,Midnights Act,Ladies always rise above,24
Vigilante Shit,Midnights Act,Ladies know what people want,25
Vigilante Shit,Midnights Act,Someone sweet and kind and fun,26
Vigilante Shit,Midnights Act,The lady simply had enough,27
Vigilante Shit,Midnights Act,While he was doin' lines and crossin' all of mine,28
Vigilante Shit,Midnights Act,Someone told his white-collar crimes to the FBI,29
Vigilante Shit,Midnights Act,And I don't dress for villains,30
Vigilante Shit,Midnights Act,Or for innocents,31
Vigilante Shit,Midnights Act,I'm on my vigilante shit again,32
Vigilante Shit,Midnights Act,"I don't start shit, but I can tell you how it ends",33
Vigilante Shit,Midnights Act,"Don't get sad, get even",34
Vigilante Shit,Midnights Act,So on the weekends,35
Vigilante Shit,Midnights Act,I don't dress for friends,36
Vigilante Shit,Midnights Act,"Lately, I've been dressin' for revenge32Embed",37
Bejeweled,Midnights Act,"Baby love, I think I've been a little too kind",0
Bejeweled,Midnights Act,Didn't notice you walkin' all over my peace of mind,1
Bejeweled,Midnights Act,In the shoes I gave you as a present,2
Bejeweled,Midnights Act,Puttin' someone first only works when you're in their top five,3
Bejeweled,Midnights Act,"And by the way, I'm goin' out tonight",4
Bejeweled,Midnights Act,Best believe I'm still bejeweled,5
Bejeweled,Midnights Act,When I walk in the room,6
Bejeweled,Midnights Act,I can still make the whole place shimmer,7
Bejeweled,Midnights Act,And when I meet the band,8
Bejeweled,Midnights Act,"They ask, Do you have a man?",9
Bejeweled,Midnights Act,"I could still say, I don't remember",10
Bejeweled,Midnights Act,Familiarity breeds contempt,11
Bejeweled,Midnights Act,Don't put mе in the basement,12
Bejeweled,Midnights Act,Whеn I want the penthouse of your heart,13
Bejeweled,Midnights Act,Diamonds in my eyes,14
Bejeweled,Midnights Act,"I polish up real, I polish up real nice",15
Bejeweled,Midnights Act,Nice,16
Bejeweled,Midnights Act,"Baby boy, I think I've been too good of a girl (Too good of a girl)",17
Bejeweled,Midnights Act,"Did all the extra credit, then got graded on a curve",18
Bejeweled,Midnights Act,I think it's time to teach some lessons,19
Bejeweled,Midnights Act,"I made you my world (Huh), have you heard? (Huh)",20
Bejeweled,Midnights Act,I can reclaim the land,21
Bejeweled,Midnights Act,"And I miss you (Miss you), but I miss sparklin' (Nice)",22
Bejeweled,Midnights Act,Best believe I'm still bejeweled,23
Bejeweled,Midnights Act,When I walk in the room,24
Bejeweled,Midnights Act,I can still make the whole place shimmer,25
Bejeweled,Midnights Act,And when I meet the band,26
Bejeweled,Midnights Act,"They ask, Do you have a man?",27
Bejeweled,Midnights Act,"I could still say, I don't remember",28
Bejeweled,Midnights Act,Familiarity breeds contempt,29
Bejeweled,Midnights Act,Don't put me in the basement,30
Bejeweled,Midnights Act,When I want the penthouse of your heart,31
Bejeweled,Midnights Act,Diamonds in my eyes,32
Bejeweled,Midnights Act,"I polish up real, I polish up real nice",33
Bejeweled,Midnights Act,Nice,34
Bejeweled,Midnights Act,Sapphire tears on my face,35
Bejeweled,Midnights Act,Sadness became my whole sky,36
Bejeweled,Midnights Act,But some guy said my aura's moonstone,37
Bejeweled,Midnights Act,Just 'cause he was high,38
Bejeweled,Midnights Act,And we're dancin' all night,39
Bejeweled,Midnights Act,And you can try to change my mind,40
Bejeweled,Midnights Act,But you might have to wait in line,41
Bejeweled,Midnights Act,What's a girl gonna do?,42
Bejeweled,Midnights Act,A diamond's gotta shine,43
Bejeweled,Midnights Act,Best believe I'm still bejeweled,44
Bejeweled,Midnights Act,When I walk in the room,45
Bejeweled,Midnights Act,I can still make the whole place shimmer (Shimmer),46
Bejeweled,Midnights Act,And when I meet the band,47
Bejeweled,Midnights Act,"They ask, Do you have a man?",48
Bejeweled,Midnights Act,"I could still say, I don't remember",49
Bejeweled,Midnights Act,Familiarity breeds contempt,50
Bejeweled,Midnights Act,Don't put me in the basement,51
Bejeweled,Midnights Act,When I want the penthouse of your heart,52
Bejeweled,Midnights Act,Diamonds in my eyes,53
Bejeweled,Midnights Act,"I polish up real (Nice), I polish up real nice",54
Bejeweled,Midnights Act,And we're dancin' all night,55
Bejeweled,Midnights Act,And you can try to change my mind,56
Bejeweled,Midnights Act,But you might have to wait in line,57
Bejeweled,Midnights Act,What's a girl gonna do? What's a girl gonna do?,58
Bejeweled,Midnights Act,I polish up nice,59
Bejeweled,Midnights Act,Best believe I'm still bejeweled,60
Bejeweled,Midnights Act,When I walk in the room,61
Bejeweled,Midnights Act,I can still make the whole place shimmer31Embed,62
Mastermind,Midnights Act,"Once upon a time, the planets and the fates",0
Mastermind,Midnights Act,And all the stars aligned,1
Mastermind,Midnights Act,You and I ended up in the same room,2
Mastermind,Midnights Act,At the same time,3
Mastermind,Midnights Act,And the touch of a hand lit the fuse,4
Mastermind,Midnights Act,Of a chain reaction of countermoves,5
Mastermind,Midnights Act,To assess the equation of you,6
Mastermind,Midnights Act,"Checkmate, I couldn't lose",7
Mastermind,Midnights Act,What if I told you none of it was accidental?,8
Mastermind,Midnights Act,And the first night that you saw me,9
Mastermind,Midnights Act,Nothing was gonna stop me,10
Mastermind,Midnights Act,"I laid the groundwork, and then",11
Mastermind,Midnights Act,Just like clockwork,12
Mastermind,Midnights Act,The dominoes cascaded in a line,13
Mastermind,Midnights Act,What if I told you I'm a mastermind?,14
Mastermind,Midnights Act,And now you're mine,15
Mastermind,Midnights Act,It was all by dеsign,16
Mastermind,Midnights Act,'Cause I'm a mastermind,17
Mastermind,Midnights Act,"You see, all the wisеst women",18
Mastermind,Midnights Act,Had to do it this way,19
Mastermind,Midnights Act,'Cause we were born to be the pawn,20
Mastermind,Midnights Act,In every lover's game,21
Mastermind,Midnights Act,"If you fail to plan, you plan to fail",22
Mastermind,Midnights Act,Strategy sets the scene for the tale,23
Mastermind,Midnights Act,I'm the wind in our free-flowing sails,24
Mastermind,Midnights Act,And the liquor in our cocktails,25
Mastermind,Midnights Act,What if I told you none of it was accidental?,26
Mastermind,Midnights Act,And the first night that you saw me,27
Mastermind,Midnights Act,I knew I wanted your body,28
Mastermind,Midnights Act,"I laid the groundwork, and then",29
Mastermind,Midnights Act,Just like clockwork,30
Mastermind,Midnights Act,The dominoes cascaded in a line,31
Mastermind,Midnights Act,What if I told you I'm a mastermind?,32
Mastermind,Midnights Act,And now you're mine,33
Mastermind,Midnights Act,It was all my design,34
Mastermind,Midnights Act,'Cause I'm a mastermind,35
Mastermind,Midnights Act,No one wanted to play with me as a little kid,36
Mastermind,Midnights Act,So I've been scheming like a criminal ever since,37
Mastermind,Midnights Act,To make them love me and make it seem effortless,38
Mastermind,Midnights Act,This is the first time I've felt the need to confess,39
Mastermind,Midnights Act,And I swear,40
Mastermind,Midnights Act,I'm only cryptic and Machiavellian,41
Mastermind,Midnights Act,'Cause I care,42
Mastermind,Midnights Act,So I told you none of it was accidental,43
Mastermind,Midnights Act,And the first night that you saw me,44
Mastermind,Midnights Act,Nothing was gonna stop me,45
Mastermind,Midnights Act,"I laid the groundwork, and then",46
Mastermind,Midnights Act,Saw a wide smirk on your face,47
Mastermind,Midnights Act,You knew the entire time,48
Mastermind,Midnights Act,You knew that I'm a mastermind,49
Mastermind,Midnights Act,And now you're mine,50
Mastermind,Midnights Act,"Yeah, all you did was smile",51
Mastermind,Midnights Act,'Cause I'm a mastermind26Embed,52
Karma,Midnights Act,You're talking shit for the hell of it,0
Karma,Midnights Act,"Addicted to betrayal, but you're relevant",1
Karma,Midnights Act,You're terrified to look down,2
Karma,Midnights Act,"'Cause if you dare, you'll see the glare",3
Karma,Midnights Act,Of everyone you burned just to get there,4
Karma,Midnights Act,It's coming back around,5
Karma,Midnights Act,And I keep my side of the street clean,6
Karma,Midnights Act,You wouldn't know what I mean,7
Karma,Midnights Act,'Cause karma is my boyfriend,8
Karma,Midnights Act,Karma is a god,9
Karma,Midnights Act,Karma is the breeze in my hair on the weekend,10
Karma,Midnights Act,Karma's a relaxing thought,11
Karma,Midnights Act,Aren't you envious that for you it's not?,12
Karma,Midnights Act,"Sweet like honey, karma is a cat",13
Karma,Midnights Act,Purring in my lap 'cause it loves me,14
Karma,Midnights Act,Flexing like a goddamn acrobat,15
Karma,Midnights Act,Me and karma vibe like that,16
Karma,Midnights Act,"Spiderboy, king of thieves",17
Karma,Midnights Act,Weave your little webs of opacity,18
Karma,Midnights Act,My pennies made your crown,19
Karma,Midnights Act,"Trick me once, trick me twice",20
Karma,Midnights Act,Don't you know that cash ain't the only price?,21
Karma,Midnights Act,It's coming back around,22
